,label,vector
2733,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.17.jpg,[ 34  75  48 ... 139 141 205]
2734,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.5.jpg,[ 35  75  50 ... 133 138 206]
2735,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.6.jpg,[ 34  77  50 ... 135 145 212]
2736,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.8.jpg,[ 34  77  50 ... 136 142 201]
2737,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.9.jpg,[ 35  77  52 ... 131 140 204]
2738,/content/drive/My Drive/faces94/female/ekavaz/ekavaz.7.jpg,[ 70 166 111 ...   8  13  15]
2739,/content/drive/My Drive/faces94/female/asewil/asewil.1.jpg,[ 64 168 115 ...  26  29  36]
2740,/content/drive/My Drive/faces94/female/asewil/asewil.10.jpg,[ 65 168 116 ...  24  29  34]
2741,/content/drive/My Drive/faces94/female/asewil/asewil.13.jpg,[ 71 168 111 ...  25  29  34]
2742,/content/drive/My Drive/faces94/female/asewil/asewil.12.jpg,[ 69 167 113 ...  17  22  25]
2743,/content/drive/My Drive/faces94/female/asewil/asewil.11.jpg,[ 67 166 114 ...  21  25  29]
2744,/content/drive/My Drive/faces94/female/asewil/asewil.14.jpg,[ 70 168 114 ...  17  19  23]
2745,/content/drive/My Drive/faces94/female/asewil/asewil.16.jpg,[ 70 169 115 ...  23  25  33]
2746,/content/drive/My Drive/faces94/female/asewil/asewil.15.jpg,[ 65 169 116 ...  23  29  34]
2747,/content/drive/My Drive/faces94/female/asewil/asewil.17.jpg,[ 74 167 116 ...  25  30  35]
2748,/content/drive/My Drive/faces94/female/asewil/asewil.18.jpg,[ 75 166 113 ...   9  12  15]
2749,/content/drive/My Drive/faces94/female/asewil/asewil.19.jpg,[ 72 167 116 ...  24  30  35]
2750,/content/drive/My Drive/faces94/female/asewil/asewil.2.jpg,[ 71 169 117 ...  10  14  15]
2751,/content/drive/My Drive/faces94/female/asewil/asewil.6.jpg,[ 69 168 106 ...  19  22  26]
2752,/content/drive/My Drive/faces94/female/asewil/asewil.8.jpg,[ 68 168 116 ...  20  26  31]
2753,/content/drive/My Drive/faces94/female/asewil/asewil.9.jpg,[ 71 167 113 ...  14  19  21]
2754,/content/drive/My Drive/faces94/female/asewil/asewil.4.jpg,[ 65 170 114 ...  11  15  20]
2755,/content/drive/My Drive/faces94/female/asewil/asewil.3.jpg,[ 68 167 113 ...  12  16  21]
2756,/content/drive/My Drive/faces94/female/asewil/asewil.20.jpg,[ 68 170 114 ...   9  13  14]
2757,/content/drive/My Drive/faces94/female/asewil/asewil.5.jpg,[ 63 170 114 ...  11  13  17]
2758,/content/drive/My Drive/faces94/female/asewil/asewil.7.jpg,[ 61 133  86 ...  16  14  13]
2759,/content/drive/My Drive/faces94/female/anpage/anpage.1.jpg,[ 68 136  94 ...  17  15  14]
2760,/content/drive/My Drive/faces94/female/anpage/anpage.14.jpg,[ 62 137  91 ...  17  15  14]
2761,/content/drive/My Drive/faces94/female/anpage/anpage.15.jpg,[ 61 136  92 ...  15  13  12]
2762,/content/drive/My Drive/faces94/female/anpage/anpage.16.jpg,[ 60 136  92 ...  17  14  10]
2763,/content/drive/My Drive/faces94/female/anpage/anpage.10.jpg,[ 62 137  91 ...  18  14  13]
2764,/content/drive/My Drive/faces94/female/anpage/anpage.12.jpg,[ 57 138  93 ...  16  14  13]
2765,/content/drive/My Drive/faces94/female/anpage/anpage.11.jpg,[ 66 137  94 ...  15  14  14]
2766,/content/drive/My Drive/faces94/female/anpage/anpage.13.jpg,[ 63 139  91 ...  19  16  12]
2767,/content/drive/My Drive/faces94/female/anpage/anpage.17.jpg,[ 61 138  94 ...  18  14  13]
2768,/content/drive/My Drive/faces94/female/anpage/anpage.18.jpg,[ 58 133  89 ...  14  14  12]
2769,/content/drive/My Drive/faces94/female/anpage/anpage.2.jpg,[ 57 138  91 ...  15  14  10]
2770,/content/drive/My Drive/faces94/female/anpage/anpage.20.jpg,[ 62 137  91 ...  17  13  12]
2771,/content/drive/My Drive/faces94/female/anpage/anpage.3.jpg,[ 62 137  94 ...  18  14  12]
2772,/content/drive/My Drive/faces94/female/anpage/anpage.8.jpg,[ 60 135  91 ...  19  14  13]
2773,/content/drive/My Drive/faces94/female/anpage/anpage.19.jpg,[ 59 137  90 ...  17  12  12]
2774,/content/drive/My Drive/faces94/female/anpage/anpage.9.jpg,[ 63 138  94 ...  16  15  11]
2775,/content/drive/My Drive/faces94/female/anpage/anpage.6.jpg,[ 57 132  89 ...  18  14  13]
2776,/content/drive/My Drive/faces94/female/anpage/anpage.7.jpg,[ 57 136  92 ...  17  14  10]
2777,/content/drive/My Drive/faces94/female/anpage/anpage.4.jpg,[ 61 137  89 ...  17  14  14]
2778,/content/drive/My Drive/faces94/female/anpage/anpage.5.jpg,[ 63 152 102 ...  20  29  33]
2779,/content/drive/My Drive/faces94/female/9336923/9336923.1.jpg,[ 61 148  98 ...  38  46  59]
2780,/content/drive/My Drive/faces94/female/9336923/9336923.11.jpg,[ 59 147  97 ...  37  44  53]
2781,/content/drive/My Drive/faces94/female/9336923/9336923.10.jpg,[ 63 145  98 ...  35  40  49]
2782,/content/drive/My Drive/faces94/female/9336923/9336923.16.jpg,[ 63 146  99 ...  39  46  56]
2783,/content/drive/My Drive/faces94/female/9336923/9336923.12.jpg,[ 59 147 100 ...  35  49  59]
2784,/content/drive/My Drive/faces94/female/9336923/9336923.14.jpg,[ 60 146  98 ...  37  51  62]
2785,/content/drive/My Drive/faces94/female/9336923/9336923.13.jpg,[ 61 150 100 ...  28  32  37]
2786,/content/drive/My Drive/faces94/female/9336923/9336923.15.jpg,[ 58 147  97 ...  37  48  58]
2787,/content/drive/My Drive/faces94/female/9336923/9336923.17.jpg,[ 59 148  98 ...  39  54  62]
2788,/content/drive/My Drive/faces94/female/9336923/9336923.19.jpg,[ 64 151  97 ...  39  49  56]
2789,/content/drive/My Drive/faces94/female/9336923/9336923.2.jpg,[ 60 150  97 ...  39  55  62]
2790,/content/drive/My Drive/faces94/female/9336923/9336923.18.jpg,[ 58 151 100 ...  42  54  62]
2791,/content/drive/My Drive/faces94/female/9336923/9336923.20.jpg,[ 60 151  97 ...  26  31  34]
2792,/content/drive/My Drive/faces94/female/9336923/9336923.7.jpg,[ 61 150 100 ...  24  30  35]
2793,/content/drive/My Drive/faces94/female/9336923/9336923.8.jpg,[ 62 151 101 ...  25  29  34]
2794,/content/drive/My Drive/faces94/female/9336923/9336923.5.jpg,[ 62 151 102 ...  24  28  31]
2795,/content/drive/My Drive/faces94/female/9336923/9336923.6.jpg,[ 61 150 100 ...  22  29  32]
2796,/content/drive/My Drive/faces94/female/9336923/9336923.3.jpg,[ 60 152 101 ...  25  32  35]
2797,/content/drive/My Drive/faces94/female/9336923/9336923.4.jpg,[ 61 148  95 ...  32  40  49]
2798,/content/drive/My Drive/faces94/female/9336923/9336923.9.jpg,[ 87 194 126 ...   9  11   9]
2799,/content/drive/My Drive/faces94/female/astefa/astefa.1.jpg,[ 82 195 123 ...   8  11   9]
2800,/content/drive/My Drive/faces94/female/astefa/astefa.10.jpg,[ 84 193 124 ...  11  12  10]
2801,/content/drive/My Drive/faces94/female/astefa/astefa.11.jpg,[ 88 192 121 ...   8  12  10]
2802,/content/drive/My Drive/faces94/female/astefa/astefa.12.jpg,[ 87 195 123 ...   8  11   9]
2803,/content/drive/My Drive/faces94/female/astefa/astefa.13.jpg,[ 88 196 124 ...   8  10  10]
2804,/content/drive/My Drive/faces94/female/astefa/astefa.15.jpg,[ 87 190 119 ...  10  10  10]
2805,/content/drive/My Drive/faces94/female/astefa/astefa.14.jpg,[ 88 196 122 ...  10  12  10]
2806,/content/drive/My Drive/faces94/female/astefa/astefa.2.jpg,[ 83 190 121 ...   8  10  10]
2807,/content/drive/My Drive/faces94/female/astefa/astefa.20.jpg,[ 86 187 120 ...   8  10  10]
2808,/content/drive/My Drive/faces94/female/astefa/astefa.16.jpg,[ 80 189 120 ...   8  10  10]
2809,/content/drive/My Drive/faces94/female/astefa/astefa.18.jpg,[ 86 186 126 ...   9  11  11]
2810,/content/drive/My Drive/faces94/female/astefa/astefa.19.jpg,[ 84 188 117 ...  10  11   9]
2811,/content/drive/My Drive/faces94/female/astefa/astefa.17.jpg,[ 86 197 123 ...   8  11   9]
2812,/content/drive/My Drive/faces94/female/astefa/astefa.3.jpg,[ 86 193 124 ...   8  10  10]
2813,/content/drive/My Drive/faces94/female/astefa/astefa.4.jpg,[ 91 196 122 ...   9  11  11]
2814,/content/drive/My Drive/faces94/female/astefa/astefa.5.jpg,[ 92 195 119 ...  11  12  10]
2815,/content/drive/My Drive/faces94/female/astefa/astefa.7.jpg,[ 88 195 124 ...   9  12  10]
2816,/content/drive/My Drive/faces94/female/astefa/astefa.8.jpg,[ 89 195 128 ...   7   9   9]
2817,/content/drive/My Drive/faces94/female/astefa/astefa.6.jpg,[ 90 194 123 ...  11  11   9]
2818,/content/drive/My Drive/faces94/female/astefa/astefa.9.jpg,[ 45 164 103 ...   8  23  26]
2819,/content/drive/My Drive/faces94/female/asamma/asamma.1.jpg,[ 43 160 103 ...  10  22  24]
2820,/content/drive/My Drive/faces94/female/asamma/asamma.10.jpg,[ 45 162 107 ...   8  20  22]
2821,/content/drive/My Drive/faces94/female/asamma/asamma.11.jpg,[ 47 157 109 ...  10  22  24]
2822,/content/drive/My Drive/faces94/female/asamma/asamma.12.jpg,[ 43 160 103 ...  10  24  27]
2823,/content/drive/My Drive/faces94/female/asamma/asamma.13.jpg,[ 45 161 103 ...   8  19  23]
2824,/content/drive/My Drive/faces94/female/asamma/asamma.14.jpg,[ 42 161 101 ...   9  21  23]
2825,/content/drive/My Drive/faces94/female/asamma/asamma.15.jpg,[ 42 162 107 ...   8  20  24]
2826,/content/drive/My Drive/faces94/female/asamma/asamma.2.jpg,[ 41 164 108 ...  13  25  27]
2827,/content/drive/My Drive/faces94/female/asamma/asamma.20.jpg,[ 41 161 108 ...  11  23  27]
2828,/content/drive/My Drive/faces94/female/asamma/asamma.19.jpg,[ 45 162 105 ...  11  25  27]
2829,/content/drive/My Drive/faces94/female/asamma/asamma.18.jpg,[ 44 161 106 ...  10  21  25]
2830,/content/drive/My Drive/faces94/female/asamma/asamma.16.jpg,[ 43 160 105 ...  10  23  25]
2831,/content/drive/My Drive/faces94/female/asamma/asamma.17.jpg,[ 46 157 106 ...  10  26  33]
2832,/content/drive/My Drive/faces94/female/asamma/asamma.3.jpg,[ 44 159 105 ...   8  24  27]
2833,/content/drive/My Drive/faces94/female/asamma/asamma.6.jpg,[ 49 163 100 ...  10  24  27]
2834,/content/drive/My Drive/faces94/female/asamma/asamma.4.jpg,[ 46 163 108 ...   8  23  26]
2835,/content/drive/My Drive/faces94/female/asamma/asamma.7.jpg,[ 43 161 103 ...  10  22  26]
2836,/content/drive/My Drive/faces94/female/asamma/asamma.8.jpg,[ 42 156 104 ...   8  27  34]
2837,/content/drive/My Drive/faces94/female/asamma/asamma.5.jpg,[ 46 161 104 ...   8  20  24]
2838,/content/drive/My Drive/faces94/female/asamma/asamma.9.jpg,[38 88 56 ...  8  8  8]
2839,/content/drive/My Drive/faces94/female/elduns/elduns.1.jpg,[41 88 55 ...  7  7  7]
2840,/content/drive/My Drive/faces94/female/elduns/elduns.14.jpg,[44 89 56 ...  7  8  6]
2841,/content/drive/My Drive/faces94/female/elduns/elduns.15.jpg,[40 87 55 ...  7  7  7]
2842,/content/drive/My Drive/faces94/female/elduns/elduns.10.jpg,[44 87 56 ...  7  7  7]
2843,/content/drive/My Drive/faces94/female/elduns/elduns.11.jpg,[41 89 53 ...  7  8  6]
2844,/content/drive/My Drive/faces94/female/elduns/elduns.13.jpg,[42 88 52 ...  8  8  8]
2845,/content/drive/My Drive/faces94/female/elduns/elduns.12.jpg,[44 87 56 ...  5  8  6]
2846,/content/drive/My Drive/faces94/female/elduns/elduns.16.jpg,[48 88 53 ...  9  8  7]
2847,/content/drive/My Drive/faces94/female/elduns/elduns.17.jpg,[40 88 59 ...  7  7  7]
2848,/content/drive/My Drive/faces94/female/elduns/elduns.19.jpg,[48 86 56 ...  7  7  7]
2849,/content/drive/My Drive/faces94/female/elduns/elduns.18.jpg,[45 89 57 ...  8  8  6]
2850,/content/drive/My Drive/faces94/female/elduns/elduns.20.jpg,[44 89 53 ...  7  7  7]
2851,/content/drive/My Drive/faces94/female/elduns/elduns.3.jpg,[40 87 55 ...  8  8  8]
2852,/content/drive/My Drive/faces94/female/elduns/elduns.8.jpg,[46 86 56 ...  5  8  6]
2853,/content/drive/My Drive/faces94/female/elduns/elduns.7.jpg,[43 89 53 ...  8  8  8]
2854,/content/drive/My Drive/faces94/female/elduns/elduns.4.jpg,[46 87 56 ...  5  7  7]
2855,/content/drive/My Drive/faces94/female/elduns/elduns.6.jpg,[46 88 57 ...  7  8  6]
2856,/content/drive/My Drive/faces94/female/elduns/elduns.5.jpg,[45 88 57 ...  6  7  7]
2857,/content/drive/My Drive/faces94/female/elduns/elduns.9.jpg,[42 89 57 ...  7  7  7]
2858,/content/drive/My Drive/faces94/female/elduns/elduns.2.jpg,[ 29  64  38 ... 156 176 175]
2859,/content/drive/My Drive/faces94/female/lfso/lfso.1.jpg,[ 32  64  40 ... 137 162 156]
2860,/content/drive/My Drive/faces94/female/lfso/lfso.11.jpg,[ 31  63  38 ... 145 169 162]
2861,/content/drive/My Drive/faces94/female/lfso/lfso.12.jpg,[ 31  65  41 ... 116 148 137]
2862,/content/drive/My Drive/faces94/female/lfso/lfso.10.jpg,[ 33  65  40 ... 166 185 180]
2863,/content/drive/My Drive/faces94/female/lfso/lfso.13.jpg,[ 32  64  39 ...  85 104  99]
2864,/content/drive/My Drive/faces94/female/lfso/lfso.14.jpg,[ 31  66  40 ... 102 121 118]
2865,/content/drive/My Drive/faces94/female/lfso/lfso.16.jpg,[ 32  64  40 ... 135 162 152]
2866,/content/drive/My Drive/faces94/female/lfso/lfso.15.jpg,[ 31  63  38 ... 152 179 175]
2867,/content/drive/My Drive/faces94/female/lfso/lfso.17.jpg,[ 32  64  39 ... 146 168 160]
2868,/content/drive/My Drive/faces94/female/lfso/lfso.18.jpg,[ 32  64  39 ... 131 155 145]
2869,/content/drive/My Drive/faces94/female/lfso/lfso.19.jpg,[ 31  63  38 ...  91 116 108]
2870,/content/drive/My Drive/faces94/female/lfso/lfso.2.jpg,[ 32  64  39 ... 139 163 157]
2871,/content/drive/My Drive/faces94/female/lfso/lfso.20.jpg,[ 32  64  39 ...  75 100  95]
2872,/content/drive/My Drive/faces94/female/lfso/lfso.4.jpg,[ 31  66  40 ...  82 101  98]
2873,/content/drive/My Drive/faces94/female/lfso/lfso.5.jpg,[ 33  65  40 ...  88 113 107]
2874,/content/drive/My Drive/faces94/female/lfso/lfso.6.jpg,[ 30  65  39 ...  85 107 100]
2875,/content/drive/My Drive/faces94/female/lfso/lfso.3.jpg,[ 31  63  38 ...  83 104  98]
2876,/content/drive/My Drive/faces94/female/lfso/lfso.7.jpg,[29 63 39 ... 77 98 91]
2877,/content/drive/My Drive/faces94/female/lfso/lfso.8.jpg,[ 33  65  41 ...  81 108  98]
2878,/content/drive/My Drive/faces94/female/lfso/lfso.9.jpg,[ 73 185 123 ... 124 115  92]
2879,/content/drive/My Drive/faces94/female/sbains/sbains.13.jpg,[ 79 183 121 ... 155 128 103]
2880,/content/drive/My Drive/faces94/female/sbains/sbains.14.jpg,[ 77 183 120 ... 140 116 102]
2881,/content/drive/My Drive/faces94/female/sbains/sbains.15.jpg,[ 77 184 122 ... 141 114 100]
2882,/content/drive/My Drive/faces94/female/sbains/sbains.11.jpg,[ 78 180 125 ... 148 131 113]
2883,/content/drive/My Drive/faces94/female/sbains/sbains.12.jpg,[ 78 184 117 ... 140 114  95]
2884,/content/drive/My Drive/faces94/female/sbains/sbains.10.jpg,[ 78 181 123 ... 145 111  97]
2885,/content/drive/My Drive/faces94/female/sbains/sbains.1.jpg,[ 78 182 126 ... 144 114  98]
2886,/content/drive/My Drive/faces94/female/sbains/sbains.16.jpg,[ 78 182 124 ... 140 114  98]
2887,/content/drive/My Drive/faces94/female/sbains/sbains.18.jpg,[ 79 181 125 ... 123 108  88]
2888,/content/drive/My Drive/faces94/female/sbains/sbains.19.jpg,[ 75 185 126 ... 140 117  98]
2889,/content/drive/My Drive/faces94/female/sbains/sbains.17.jpg,[ 79 186 124 ... 154 116  97]
2890,/content/drive/My Drive/faces94/female/sbains/sbains.2.jpg,[ 78 182 121 ... 128 108  94]
2891,/content/drive/My Drive/faces94/female/sbains/sbains.20.jpg,[ 80 181 126 ... 114 116  95]
2892,/content/drive/My Drive/faces94/female/sbains/sbains.7.jpg,[ 78 180 124 ... 124 117 101]
2893,/content/drive/My Drive/faces94/female/sbains/sbains.4.jpg,[ 76 184 125 ... 144 114  94]
2894,/content/drive/My Drive/faces94/female/sbains/sbains.5.jpg,[ 79 185 119 ... 127 107  90]
2895,/content/drive/My Drive/faces94/female/sbains/sbains.3.jpg,[ 73 181 124 ... 123 103  87]
2896,/content/drive/My Drive/faces94/female/sbains/sbains.6.jpg,[ 78 181 122 ... 110 117  98]
2897,/content/drive/My Drive/faces94/female/sbains/sbains.8.jpg,[ 79 182 121 ... 135 126 106]
2898,/content/drive/My Drive/faces94/female/sbains/sbains.9.jpg,[ 60 146  96 ...  11  13  13]
2899,/content/drive/My Drive/faces94/female/ksunth/ksunth.1.jpg,[ 61 142  90 ...  10  13  11]
2900,/content/drive/My Drive/faces94/female/ksunth/ksunth.11.jpg,[ 61 145  93 ...  10  13  11]
2901,/content/drive/My Drive/faces94/female/ksunth/ksunth.12.jpg,[ 60 143  97 ...  10  14  12]
2902,/content/drive/My Drive/faces94/female/ksunth/ksunth.13.jpg,[ 60 144  95 ...  10  13  11]
2903,/content/drive/My Drive/faces94/female/ksunth/ksunth.10.jpg,[ 59 144  96 ...   8  12  10]
2904,/content/drive/My Drive/faces94/female/ksunth/ksunth.14.jpg,[ 63 146  94 ...   9  13  11]
2905,/content/drive/My Drive/faces94/female/ksunth/ksunth.15.jpg,[ 61 146  94 ...  12  12  12]
2906,/content/drive/My Drive/faces94/female/ksunth/ksunth.16.jpg,[ 59 146  96 ...  10  13  11]
2907,/content/drive/My Drive/faces94/female/ksunth/ksunth.18.jpg,[ 60 147  97 ...   8  12  11]
2908,/content/drive/My Drive/faces94/female/ksunth/ksunth.5.jpg,[ 57 144  94 ...   8  12  10]
2909,/content/drive/My Drive/faces94/female/ksunth/ksunth.19.jpg,[ 59 145  90 ...   8  13  11]
2910,/content/drive/My Drive/faces94/female/ksunth/ksunth.17.jpg,[ 60 145  95 ...  10  16  13]
2911,/content/drive/My Drive/faces94/female/ksunth/ksunth.6.jpg,[ 55 142  92 ...  11  14  12]
2912,/content/drive/My Drive/faces94/female/ksunth/ksunth.7.jpg,[ 60 144  94 ...  10  15  13]
2913,/content/drive/My Drive/faces94/female/ksunth/ksunth.2.jpg,[ 57 144  88 ...  10  12  12]
2914,/content/drive/My Drive/faces94/female/ksunth/ksunth.20.jpg,[ 60 142  93 ...  10  12  12]
2915,/content/drive/My Drive/faces94/female/ksunth/ksunth.3.jpg,[ 54 144  98 ...  10  13  12]
2916,/content/drive/My Drive/faces94/female/ksunth/ksunth.4.jpg,[ 53 142  92 ...   9  12  10]
2917,/content/drive/My Drive/faces94/female/ksunth/ksunth.8.jpg,[ 59 144  94 ...  10  14  12]
2918,/content/drive/My Drive/faces94/female/ksunth/ksunth.9.jpg,[ 68 143  97 ...  49 124  97]
2919,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.1.jpg,[ 70 145  99 ...  48 124  96]
2920,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.10.jpg,[ 68 146  99 ...  45 125  98]
2921,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.11.jpg,[ 64 143 102 ...  51 126  98]
2922,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.12.jpg,[ 69 144  98 ...  49 128 101]
2923,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.13.jpg,[ 63 144  97 ...  46 125  93]
2924,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.14.jpg,[ 73 143 100 ...  48 123  95]
2925,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.17.jpg,[ 68 146  99 ...  50 124 100]
2926,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.20.jpg,[ 68 147  98 ...  48 126  99]
2927,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.15.jpg,[ 66 147 102 ...  50 125  97]
2928,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.19.jpg,[ 69 144 100 ...  48 123 101]
2929,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.16.jpg,[ 62 142  96 ...  47 126  95]
2930,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.18.jpg,[ 64 144  97 ...  49 126  99]
2931,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.2.jpg,[ 69 145  97 ...  46 124 100]
2932,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.4.jpg,[ 66 142  94 ...  51 125  96]
2933,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.3.jpg,[ 67 145  98 ...  45 125 100]
2934,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.5.jpg,[ 67 145  96 ...  51 124  97]
2935,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.6.jpg,[ 67 144 101 ...  48 125  97]
2936,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.8.jpg,[ 71 143 100 ...  48 126  99]
2937,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.9.jpg,[ 69 144  98 ...  46 125  97]
2938,/content/drive/My Drive/faces94/female/yfhsie/yfhsie.7.jpg,[ 31  70  45 ... 131 128 140]
2939,/content/drive/My Drive/faces94/female/vstros/vstros.10.jpg,[ 31  70  45 ... 115 113 123]
2940,/content/drive/My Drive/faces94/female/vstros/vstros.12.jpg,[ 31  70  45 ...  99 101 110]
2941,/content/drive/My Drive/faces94/female/vstros/vstros.11.jpg,[ 33  72  47 ... 122 121 138]
2942,/content/drive/My Drive/faces94/female/vstros/vstros.13.jpg,[ 32  71  46 ... 107 111 128]
2943,/content/drive/My Drive/faces94/female/vstros/vstros.1.jpg,[ 36  69  45 ...  93  94 100]
2944,/content/drive/My Drive/faces94/female/vstros/vstros.14.jpg,[36 70 46 ... 80 81 91]
2945,/content/drive/My Drive/faces94/female/vstros/vstros.15.jpg,[33 72 47 ... 57 58 68]
2946,/content/drive/My Drive/faces94/female/vstros/vstros.17.jpg,[32 71 44 ... 64 65 74]
2947,/content/drive/My Drive/faces94/female/vstros/vstros.18.jpg,[33 72 47 ... 49 52 64]
2948,/content/drive/My Drive/faces94/female/vstros/vstros.19.jpg,[34 73 48 ... 46 47 60]
2949,/content/drive/My Drive/faces94/female/vstros/vstros.16.jpg,[ 35  69  45 ... 124 122 137]
2950,/content/drive/My Drive/faces94/female/vstros/vstros.6.jpg,[ 36  70  46 ...  92  93 104]
2951,/content/drive/My Drive/faces94/female/vstros/vstros.2.jpg,[ 36  70  46 ... 106 107 121]
2952,/content/drive/My Drive/faces94/female/vstros/vstros.8.jpg,[ 33  72  47 ...  90  90 103]
2953,/content/drive/My Drive/faces94/female/vstros/vstros.7.jpg,[ 36  70  46 ... 119 116 127]
2954,/content/drive/My Drive/faces94/female/vstros/vstros.4.jpg,[37 72 45 ... 47 50 63]
2955,/content/drive/My Drive/faces94/female/vstros/vstros.5.jpg,[ 35  69  45 ... 109 111 121]
2956,/content/drive/My Drive/faces94/female/vstros/vstros.3.jpg,[ 33  72  47 ... 118 120 136]
